PC Name	User Name	Time Stamp	Active Process Name	Event Classification	KeyCode	Mouse Coordinates X	Mouse Coordinates Y
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:01.991	EXCEL.EXE	key_press	num		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:03.285	EXCEL.EXE	key_press	13		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:05.171	EXCEL.EXE	key_press	38		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:05.795	EXCEL.EXE	key_press	38		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:07.588	EXCEL.EXE	key_press	38		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:19.639	EXCEL.EXE	mouse_move		1629	873
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:20.871	EXCEL.EXE	ScrollDown		928	943
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:20.965	EXCEL.EXE	ScrollDown		928	943
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:21.105	EXCEL.EXE	ScrollDown		928	943
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:21.354	EXCEL.EXE	mouse_move		928	943
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:21.401	EXCEL.EXE	ScrollDown		928	943
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:21.464	EXCEL.EXE	mouse_move		928	943
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:21.697	EXCEL.EXE	ScrollDown		927	944
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:21.760	EXCEL.EXE	mouse_move		927	944
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:21.916	EXCEL.EXE	ScrollDown		927	944
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:21.962	EXCEL.EXE	mouse_move		927	944
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:22.477	EXCEL.EXE	mouse_move		923	939
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:23.241	EXCEL.EXE	Left_Click		774	871
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:23.537	EXCEL.EXE	mouse_move		774	871
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:23.755	EXCEL.EXE	mouse_move		773	871
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:24.067	EXCEL.EXE	mouse_move		775	871
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:24.223	EXCEL.EXE	key_press	161		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:24.597	EXCEL.EXE	key_press	189		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:25.314	EXCEL.EXE	key_press	num		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:25.611	EXCEL.EXE	key_press	107		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:27.170	EXCEL.EXE	key_press	num		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:27.544	EXCEL.EXE	key_press	107		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:29.571	EXCEL.EXE	key_press	num		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:29.773	EXCEL.EXE	key_press	num		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:31.551	EXCEL.EXE	key_press	13		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:33.468	EXCEL.EXE	key_press	161		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:33.874	EXCEL.EXE	key_press	189		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:34.529	EXCEL.EXE	key_press	num		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:34.731	EXCEL.EXE	key_press	num		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:34.996	EXCEL.EXE	key_press	107		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:35.511	EXCEL.EXE	key_press	num		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:35.714	EXCEL.EXE	key_press	num		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:36.384	EXCEL.EXE	key_press	107		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:37.257	EXCEL.EXE	key_press	num		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:37.397	EXCEL.EXE	key_press	num		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:37.694	EXCEL.EXE	key_press	num		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:38.738	EXCEL.EXE	key_press	13		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:41.903	EXCEL.EXE	key_press	num		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:42.807	EXCEL.EXE	key_press	40		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:42.979	EXCEL.EXE	key_press	num		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:43.072	EXCEL.EXE	key_press	40		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:48.997	EXCEL.EXE	mouse_move		776	871
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:49.231	EXCEL.EXE	mouse_move		716	887
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:50.852	EXCEL.EXE	mouse_move		773	939
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:51.398	EXCEL.EXE	mouse_move		775	939
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:52.162	EXCEL.EXE	mouse_move		776	944
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:53.347	EXCEL.EXE	mouse_move		776	945
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:55.529	EXCEL.EXE	mouse_move		776	945
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:56.169	EXCEL.EXE	mouse_move		776	948
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:56.699	EXCEL.EXE	mouse_move		807	947
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:56.933	EXCEL.EXE	mouse_move		808	947
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:58.367	EXCEL.EXE	mouse_move		809	947
A16PCH102-S1TS	riko.yorita	2018/11/20 08:55:59.318	EXCEL.EXE	mouse_move		808	948
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:00.752	EXCEL.EXE	key_press	num		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:00.986	EXCEL.EXE	key_press	num		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:01.407	EXCEL.EXE	key_press	40		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:02.421	EXCEL.EXE	key_press	num		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:02.857	EXCEL.EXE	key_press	num		
